ball_x,ball_y,ball_x_vel,ball_y_vel,player_y
277.5,553.75,-0.5,-0.25,470.0
277.0,553.5,-0.5,-0.25,470.0
276.5,553.25,-0.5,-0.25,470.0
276.0,553.0,-0.5,-0.25,470.0
275.5,552.75,-0.5,-0.25,470.0
275.0,552.5,-0.5,-0.25,470.0
274.5,552.25,-0.5,-0.25,470.0
274.0,552.0,-0.5,-0.25,470.0
273.5,551.75,-0.5,-0.25,470.0
273.0,551.5,-0.5,-0.25,470.0
272.5,551.25,-0.5,-0.25,470.0
272.0,551.0,-0.5,-0.25,470.0
271.5,550.75,-0.5,-0.25,470.0
271.0,550.5,-0.5,-0.25,470.0
270.5,550.25,-0.5,-0.25,470.0
270.0,550.0,-0.5,-0.25,470.0
269.5,549.75,-0.5,-0.25,470.0
269.0,549.5,-0.5,-0.25,470.0
268.5,549.25,-0.5,-0.25,470.0
268.0,549.0,-0.5,-0.25,470.0
267.5,548.75,-0.5,-0.25,470.0
267.0,548.5,-0.5,-0.25,470.0
266.5,548.25,-0.5,-0.25,470.0
266.0,548.0,-0.5,-0.25,470.0
265.5,547.75,-0.5,-0.25,470.0
265.0,547.5,-0.5,-0.25,470.0
264.5,547.25,-0.5,-0.25,470.0
264.0,547.0,-0.5,-0.25,470.0
263.5,546.75,-0.5,-0.25,470.0
263.0,546.5,-0.5,-0.25,470.0
262.5,546.25,-0.5,-0.25,470.0
262.0,546.0,-0.5,-0.25,470.0
261.5,545.75,-0.5,-0.25,470.0
261.0,545.5,-0.5,-0.25,470.0
260.5,545.25,-0.5,-0.25,470.0
260.0,545.0,-0.5,-0.25,470.0
259.5,544.75,-0.5,-0.25,470.0
259.0,544.5,-0.5,-0.25,470.0
258.5,544.25,-0.5,-0.25,470.0
258.0,544.0,-0.5,-0.25,470.0
257.5,543.75,-0.5,-0.25,470.0
257.0,543.5,-0.5,-0.25,470.0
256.5,543.25,-0.5,-0.25,470.0
256.0,543.0,-0.5,-0.25,470.0
255.5,542.75,-0.5,-0.25,470.0
255.0,542.5,-0.5,-0.25,470.0
254.5,542.25,-0.5,-0.25,470.0
254.0,542.0,-0.5,-0.25,470.0
253.5,541.75,-0.5,-0.25,470.0
253.0,541.5,-0.5,-0.25,470.0
252.5,541.25,-0.5,-0.25,470.0
252.0,541.0,-0.5,-0.25,470.0
251.5,540.75,-0.5,-0.25,470.0
251.0,540.5,-0.5,-0.25,470.0
250.5,540.25,-0.5,-0.25,470.0
250.0,540.0,-0.5,-0.25,470.0
249.5,539.75,-0.5,-0.25,470.0
249.0,539.5,-0.5,-0.25,470.0
248.5,539.25,-0.5,-0.25,470.0
248.0,539.0,-0.5,-0.25,470.0
247.5,538.75,-0.5,-0.25,470.0
247.0,538.5,-0.5,-0.25,470.0
246.5,538.25,-0.5,-0.25,470.0
246.0,538.0,-0.5,-0.25,470.0
245.5,537.75,-0.5,-0.25,470.0
245.0,537.5,-0.5,-0.25,470.0
244.5,537.25,-0.5,-0.25,470.0
244.0,537.0,-0.5,-0.25,470.0
243.5,536.75,-0.5,-0.25,470.0
243.0,536.5,-0.5,-0.25,470.0
242.5,536.25,-0.5,-0.25,470.0
242.0,536.0,-0.5,-0.25,470.0
241.5,535.75,-0.5,-0.25,470.0
241.0,535.5,-0.5,-0.25,470.0
240.5,535.25,-0.5,-0.25,470.0
240.0,535.0,-0.5,-0.25,470.0
239.5,534.75,-0.5,-0.25,470.0
239.0,534.5,-0.5,-0.25,470.0
238.5,534.25,-0.5,-0.25,470.0
238.0,534.0,-0.5,-0.25,469.0
237.5,533.75,-0.5,-0.25,468.0
237.0,533.5,-0.5,-0.25,467.0
236.5,533.25,-0.5,-0.25,466.0
236.0,533.0,-0.5,-0.25,465.0
235.5,532.75,-0.5,-0.25,464.0
235.0,532.5,-0.5,-0.25,463.0
234.5,532.25,-0.5,-0.25,462.0
234.0,532.0,-0.5,-0.25,461.0
233.5,531.75,-0.5,-0.25,460.0
233.0,531.5,-0.5,-0.25,459.0
232.5,531.25,-0.5,-0.25,458.0
232.0,531.0,-0.5,-0.25,457.0
231.5,530.75,-0.5,-0.25,456.0
231.0,530.5,-0.5,-0.25,455.0
230.5,530.25,-0.5,-0.25,454.0
230.0,530.0,-0.5,-0.25,453.0
229.5,529.75,-0.5,-0.25,452.0
229.0,529.5,-0.5,-0.25,451.0
228.5,529.25,-0.5,-0.25,450.0
228.0,529.0,-0.5,-0.25,449.0
227.5,528.75,-0.5,-0.25,448.0
227.0,528.5,-0.5,-0.25,447.0
226.5,528.25,-0.5,-0.25,446.0
226.0,528.0,-0.5,-0.25,445.0
225.5,527.75,-0.5,-0.25,444.0
225.0,527.5,-0.5,-0.25,443.0
224.5,527.25,-0.5,-0.25,442.0
224.0,527.0,-0.5,-0.25,441.0
223.5,526.75,-0.5,-0.25,440.0
223.0,526.5,-0.5,-0.25,439.0
222.5,526.25,-0.5,-0.25,438.0
222.0,526.0,-0.5,-0.25,437.0
221.5,525.75,-0.5,-0.25,436.0
221.0,525.5,-0.5,-0.25,435.0
220.5,525.25,-0.5,-0.25,434.0
220.0,525.0,-0.5,-0.25,433.0
219.5,524.75,-0.5,-0.25,432.0
219.0,524.5,-0.5,-0.25,431.0
218.5,524.25,-0.5,-0.25,430.0
218.0,524.0,-0.5,-0.25,429.0
217.5,523.75,-0.5,-0.25,428.0
217.0,523.5,-0.5,-0.25,427.0
216.5,523.25,-0.5,-0.25,426.0
216.0,523.0,-0.5,-0.25,425.0
215.5,522.75,-0.5,-0.25,424.0
215.0,522.5,-0.5,-0.25,423.0
214.5,522.25,-0.5,-0.25,422.0
214.0,522.0,-0.5,-0.25,421.0
213.5,521.75,-0.5,-0.25,420.0
213.0,521.5,-0.5,-0.25,419.0
212.5,521.25,-0.5,-0.25,418.0
212.0,521.0,-0.5,-0.25,417.0
211.5,520.75,-0.5,-0.25,416.0
211.0,520.5,-0.5,-0.25,416.0
210.5,520.25,-0.5,-0.25,416.0
210.0,520.0,-0.5,-0.25,416.0
209.5,519.75,-0.5,-0.25,416.0
209.0,519.5,-0.5,-0.25,416.0
208.5,519.25,-0.5,-0.25,416.0
208.0,519.0,-0.5,-0.25,416.0
207.5,518.75,-0.5,-0.25,416.0
207.0,518.5,-0.5,-0.25,416.0
206.5,518.25,-0.5,-0.25,416.0
206.0,518.0,-0.5,-0.25,416.0
205.5,517.75,-0.5,-0.25,416.0
205.0,517.5,-0.5,-0.25,416.0
204.5,517.25,-0.5,-0.25,416.0
204.0,517.0,-0.5,-0.25,416.0
203.5,516.75,-0.5,-0.25,416.0
203.0,516.5,-0.5,-0.25,416.0
202.5,516.25,-0.5,-0.25,416.0
202.0,516.0,-0.5,-0.25,416.0
201.5,515.75,-0.5,-0.25,416.0
201.0,515.5,-0.5,-0.25,416.0
200.5,515.25,-0.5,-0.25,416.0
200.0,515.0,-0.5,-0.25,416.0
199.5,514.75,-0.5,-0.25,416.0
199.0,514.5,-0.5,-0.25,416.0
198.5,514.25,-0.5,-0.25,416.0
198.0,514.0,-0.5,-0.25,416.0
197.5,513.75,-0.5,-0.25,416.0
197.0,513.5,-0.5,-0.25,416.0
196.5,513.25,-0.5,-0.25,416.0
196.0,513.0,-0.5,-0.25,416.0
195.5,512.75,-0.5,-0.25,416.0
195.0,512.5,-0.5,-0.25,416.0
194.5,512.25,-0.5,-0.25,416.0
194.0,512.0,-0.5,-0.25,416.0
193.5,511.75,-0.5,-0.25,416.0
193.0,511.5,-0.5,-0.25,416.0
192.5,511.25,-0.5,-0.25,416.0
192.0,511.0,-0.5,-0.25,416.0
191.5,510.75,-0.5,-0.25,416.0
191.0,510.5,-0.5,-0.25,416.0
190.5,510.25,-0.5,-0.25,416.0
190.0,510.0,-0.5,-0.25,416.0
189.5,509.75,-0.5,-0.25,416.0
189.0,509.5,-0.5,-0.25,416.0
188.5,509.25,-0.5,-0.25,416.0
188.0,509.0,-0.5,-0.25,416.0
187.5,508.75,-0.5,-0.25,416.0
187.0,508.5,-0.5,-0.25,416.0
186.5,508.25,-0.5,-0.25,416.0
186.0,508.0,-0.5,-0.25,416.0
185.5,507.75,-0.5,-0.25,416.0
185.0,507.5,-0.5,-0.25,416.0
184.5,507.25,-0.5,-0.25,416.0
184.0,507.0,-0.5,-0.25,416.0
183.5,506.75,-0.5,-0.25,416.0
183.0,506.5,-0.5,-0.25,416.0
182.5,506.25,-0.5,-0.25,416.0
182.0,506.0,-0.5,-0.25,416.0
181.5,505.75,-0.5,-0.25,416.0
181.0,505.5,-0.5,-0.25,416.0
180.5,505.25,-0.5,-0.25,416.0
180.0,505.0,-0.5,-0.25,416.0
179.5,504.75,-0.5,-0.25,416.0
179.0,504.5,-0.5,-0.25,416.0
178.5,504.25,-0.5,-0.25,416.0
178.0,504.0,-0.5,-0.25,416.0
177.5,503.75,-0.5,-0.25,416.0
177.0,503.5,-0.5,-0.25,416.0
176.5,503.25,-0.5,-0.25,416.0
176.0,503.0,-0.5,-0.25,416.0
175.5,502.75,-0.5,-0.25,416.0
175.0,502.5,-0.5,-0.25,416.0
174.5,502.25,-0.5,-0.25,416.0
174.0,502.0,-0.5,-0.25,416.0
173.5,501.75,-0.5,-0.25,416.0
173.0,501.5,-0.5,-0.25,416.0
172.5,501.25,-0.5,-0.25,416.0
172.0,501.0,-0.5,-0.25,416.0
171.5,500.75,-0.5,-0.25,416.0
171.0,500.5,-0.5,-0.25,416.0
170.5,500.25,-0.5,-0.25,416.0
170.0,500.0,-0.5,-0.25,416.0
169.5,499.75,-0.5,-0.25,416.0
169.0,499.5,-0.5,-0.25,416.0
168.5,499.25,-0.5,-0.25,416.0
168.0,499.0,-0.5,-0.25,416.0
167.5,498.75,-0.5,-0.25,416.0
167.0,498.5,-0.5,-0.25,416.0
166.5,498.25,-0.5,-0.25,416.0
166.0,498.0,-0.5,-0.25,416.0
165.5,497.75,-0.5,-0.25,416.0
165.0,497.5,-0.5,-0.25,416.0
164.5,497.25,-0.5,-0.25,416.0
164.0,497.0,-0.5,-0.25,416.0
163.5,496.75,-0.5,-0.25,416.0
163.0,496.5,-0.5,-0.25,416.0
162.5,496.25,-0.5,-0.25,416.0
162.0,496.0,-0.5,-0.25,416.0
161.5,495.75,-0.5,-0.25,416.0
161.0,495.5,-0.5,-0.25,416.0
160.5,495.25,-0.5,-0.25,416.0
160.0,495.0,-0.5,-0.25,416.0
159.5,494.75,-0.5,-0.25,416.0
159.0,494.5,-0.5,-0.25,416.0
158.5,494.25,-0.5,-0.25,416.0
158.0,494.0,-0.5,-0.25,416.0
157.5,493.75,-0.5,-0.25,416.0
157.0,493.5,-0.5,-0.25,416.0
156.5,493.25,-0.5,-0.25,416.0
156.0,493.0,-0.5,-0.25,416.0
155.5,492.75,-0.5,-0.25,416.0
155.0,492.5,-0.5,-0.25,416.0
154.5,492.25,-0.5,-0.25,416.0
154.0,492.0,-0.5,-0.25,416.0
153.5,491.75,-0.5,-0.25,416.0
153.0,491.5,-0.5,-0.25,416.0
152.5,491.25,-0.5,-0.25,416.0
152.0,491.0,-0.5,-0.25,416.0
151.5,490.75,-0.5,-0.25,416.0
151.0,490.5,-0.5,-0.25,416.0
150.5,490.25,-0.5,-0.25,416.0
150.0,490.0,-0.5,-0.25,416.0
149.5,489.75,-0.5,-0.25,416.0
149.0,489.5,-0.5,-0.25,416.0
148.5,489.25,-0.5,-0.25,416.0
148.0,489.0,-0.5,-0.25,416.0
147.5,488.75,-0.5,-0.25,416.0
147.0,488.5,-0.5,-0.25,416.0
146.5,488.25,-0.5,-0.25,416.0
146.0,488.0,-0.5,-0.25,416.0
145.5,487.75,-0.5,-0.25,416.0
145.0,487.5,-0.5,-0.25,416.0
144.5,487.25,-0.5,-0.25,416.0
144.0,487.0,-0.5,-0.25,416.0
143.5,486.75,-0.5,-0.25,416.0
143.0,486.5,-0.5,-0.25,416.0
142.5,486.25,-0.5,-0.25,416.0
142.0,486.0,-0.5,-0.25,416.0
141.5,485.75,-0.5,-0.25,416.0
141.0,485.5,-0.5,-0.25,416.0
140.5,485.25,-0.5,-0.25,416.0
140.0,485.0,-0.5,-0.25,416.0
139.5,484.75,-0.5,-0.25,416.0
139.0,484.5,-0.5,-0.25,416.0
138.5,484.25,-0.5,-0.25,416.0
138.0,484.0,-0.5,-0.25,416.0
137.5,483.75,-0.5,-0.25,416.0
137.0,483.5,-0.5,-0.25,416.0
136.5,483.25,-0.5,-0.25,416.0
136.0,483.0,-0.5,-0.25,416.0
135.5,482.75,-0.5,-0.25,416.0
135.0,482.5,-0.5,-0.25,416.0
134.5,482.25,-0.5,-0.25,416.0
134.0,482.0,-0.5,-0.25,416.0
133.5,481.75,-0.5,-0.25,416.0
133.0,481.5,-0.5,-0.25,416.0
132.5,481.25,-0.5,-0.25,416.0
132.0,481.0,-0.5,-0.25,416.0
131.5,480.75,-0.5,-0.25,416.0
131.0,480.5,-0.5,-0.25,416.0
130.5,480.25,-0.5,-0.25,416.0
130.0,480.0,-0.5,-0.25,416.0
129.5,479.75,-0.5,-0.25,416.0
129.0,479.5,-0.5,-0.25,416.0
128.5,479.25,-0.5,-0.25,416.0
128.0,479.0,-0.5,-0.25,416.0
127.5,478.75,-0.5,-0.25,416.0
127.0,478.5,-0.5,-0.25,416.0
126.5,478.25,-0.5,-0.25,416.0
126.0,478.0,-0.5,-0.25,416.0
125.5,477.75,-0.5,-0.25,416.0
125.0,477.5,-0.5,-0.25,416.0
124.5,477.25,-0.5,-0.25,416.0
124.0,477.0,-0.5,-0.25,416.0
123.5,476.75,-0.5,-0.25,416.0
123.0,476.5,-0.5,-0.25,416.0
122.5,476.25,-0.5,-0.25,416.0
122.0,476.0,-0.5,-0.25,416.0
121.5,475.75,-0.5,-0.25,416.0
121.0,475.5,-0.5,-0.25,416.0
120.5,475.25,-0.5,-0.25,416.0
120.0,475.0,-0.5,-0.25,416.0
119.5,474.75,-0.5,-0.25,416.0
119.0,474.5,-0.5,-0.25,416.0
118.5,474.25,-0.5,-0.25,416.0
118.0,474.0,-0.5,-0.25,416.0
117.5,473.75,-0.5,-0.25,416.0
117.0,473.5,-0.5,-0.25,416.0
116.5,473.25,-0.5,-0.25,416.0
116.0,473.0,-0.5,-0.25,416.0
115.5,472.75,-0.5,-0.25,416.0
115.0,472.5,-0.5,-0.25,416.0
114.5,472.25,-0.5,-0.25,416.0
114.0,472.0,-0.5,-0.25,416.0
113.5,471.75,-0.5,-0.25,416.0
113.0,471.5,-0.5,-0.25,416.0
112.5,471.25,-0.5,-0.25,416.0
112.0,471.0,-0.5,-0.25,416.0
111.5,470.75,-0.5,-0.25,416.0
111.0,470.5,-0.5,-0.25,416.0
110.5,470.25,-0.5,-0.25,416.0
110.0,470.0,-0.5,-0.25,416.0
109.5,469.75,-0.5,-0.25,416.0
109.0,469.5,-0.5,-0.25,416.0
108.5,469.25,-0.5,-0.25,416.0
108.0,469.0,-0.5,-0.25,416.0
107.5,468.75,-0.5,-0.25,416.0
107.0,468.5,-0.5,-0.25,416.0
106.5,468.25,-0.5,-0.25,416.0
106.0,468.0,-0.5,-0.25,416.0
105.5,467.75,-0.5,-0.25,416.0
105.0,467.5,-0.5,-0.25,416.0
104.5,467.25,-0.5,-0.25,416.0
104.0,467.0,-0.5,-0.25,416.0
103.5,466.75,-0.5,-0.25,416.0
103.0,466.5,-0.5,-0.25,416.0
102.5,466.25,-0.5,-0.25,416.0
102.0,466.0,-0.5,-0.25,416.0
101.5,465.75,-0.5,-0.25,416.0
101.0,465.5,-0.5,-0.25,416.0
100.5,465.25,-0.5,-0.25,416.0
100.0,465.0,-0.5,-0.25,416.0
99.5,464.75,-0.5,-0.25,416.0
99.0,464.5,-0.5,-0.25,416.0
98.5,464.25,-0.5,-0.25,416.0
98.0,464.0,-0.5,-0.25,416.0
97.5,463.75,-0.5,-0.25,416.0
97.0,463.5,-0.5,-0.25,416.0
96.5,463.25,-0.5,-0.25,416.0
96.0,463.0,-0.5,-0.25,416.0
95.5,462.75,-0.5,-0.25,416.0
95.0,462.5,-0.5,-0.25,416.0
94.5,462.25,-0.5,-0.25,416.0
94.0,462.0,-0.5,-0.25,416.0
93.5,461.75,-0.5,-0.25,416.0
93.0,461.5,-0.5,-0.25,416.0
92.5,461.25,-0.5,-0.25,416.0
92.0,461.0,-0.5,-0.25,416.0
91.5,460.75,-0.5,-0.25,416.0
91.0,460.5,-0.5,-0.25,416.0
90.5,460.25,-0.5,-0.25,416.0
90.0,460.0,-0.5,-0.25,416.0
89.5,459.75,-0.5,-0.25,416.0
89.0,459.5,-0.5,-0.25,416.0
88.5,459.25,-0.5,-0.25,416.0
88.0,459.0,-0.5,-0.25,416.0
87.5,458.75,-0.5,-0.25,416.0
87.0,458.5,-0.5,-0.25,416.0
86.5,458.25,-0.5,-0.25,416.0
86.0,458.0,-0.5,-0.25,416.0
85.5,457.75,-0.5,-0.25,416.0
85.0,457.5,-0.5,-0.25,416.0
84.5,457.25,-0.5,-0.25,416.0
84.0,457.0,-0.5,-0.25,416.0
83.5,456.75,-0.5,-0.25,416.0
83.0,456.5,-0.5,-0.25,416.0
82.5,456.25,-0.5,-0.25,416.0
82.0,456.0,-0.5,-0.25,416.0
81.5,455.75,-0.5,-0.25,416.0
81.0,455.5,-0.5,-0.25,416.0
80.5,455.25,-0.5,-0.25,416.0
80.0,455.0,-0.5,-0.25,416.0
79.5,454.75,-0.5,-0.25,416.0
79.0,454.5,-0.5,-0.25,416.0
78.5,454.25,-0.5,-0.25,416.0
78.0,454.0,-0.5,-0.25,416.0
77.5,453.75,-0.5,-0.25,416.0
77.0,453.5,-0.5,-0.25,416.0
76.5,453.25,-0.5,-0.25,416.0
76.0,453.0,-0.5,-0.25,416.0
75.5,452.75,-0.5,-0.25,416.0
75.0,452.5,-0.5,-0.25,416.0
74.5,452.25,-0.5,-0.25,416.0
74.0,452.0,-0.5,-0.25,416.0
73.5,451.75,-0.5,-0.25,416.0
73.0,451.5,-0.5,-0.25,416.0
72.5,451.25,-0.5,-0.25,416.0
72.0,451.0,-0.5,-0.25,416.0
71.5,450.75,-0.5,-0.25,416.0
71.0,450.5,-0.5,-0.25,416.0
70.5,450.25,-0.5,-0.25,416.0
70.0,450.0,0.5,-0.25,416.0
70.5,449.75,0.5,-0.25,416.0
71.0,449.5,0.5,-0.25,416.0
71.5,449.25,0.5,-0.25,416.0
72.0,449.0,0.5,-0.25,416.0
72.5,448.75,0.5,-0.25,416.0
73.0,448.5,0.5,-0.25,416.0
73.5,448.25,0.5,-0.25,416.0
74.0,448.0,0.5,-0.25,416.0
74.5,447.75,0.5,-0.25,416.0
75.0,447.5,0.5,-0.25,416.0
75.5,447.25,0.5,-0.25,416.0
76.0,447.0,0.5,-0.25,416.0
76.5,446.75,0.5,-0.25,416.0
77.0,446.5,0.5,-0.25,416.0
77.5,446.25,0.5,-0.25,416.0
78.0,446.0,0.5,-0.25,416.0
78.5,445.75,0.5,-0.25,416.0
79.0,445.5,0.5,-0.25,416.0
79.5,445.25,0.5,-0.25,416.0
80.0,445.0,0.5,-0.25,416.0
80.5,444.75,0.5,-0.25,416.0
81.0,444.5,0.5,-0.25,416.0
81.5,444.25,0.5,-0.25,416.0
82.0,444.0,0.5,-0.25,416.0
82.5,443.75,0.5,-0.25,416.0
83.0,443.5,0.5,-0.25,416.0
83.5,443.25,0.5,-0.25,416.0
84.0,443.0,0.5,-0.25,416.0
84.5,442.75,0.5,-0.25,416.0
85.0,442.5,0.5,-0.25,416.0
85.5,442.25,0.5,-0.25,416.0
86.0,442.0,0.5,-0.25,416.0
86.5,441.75,0.5,-0.25,416.0
87.0,441.5,0.5,-0.25,416.0
87.5,441.25,0.5,-0.25,416.0
88.0,441.0,0.5,-0.25,416.0
88.5,440.75,0.5,-0.25,416.0
89.0,440.5,0.5,-0.25,416.0
89.5,440.25,0.5,-0.25,416.0
90.0,440.0,0.5,-0.25,416.0
90.5,439.75,0.5,-0.25,416.0
91.0,439.5,0.5,-0.25,416.0
91.5,439.25,0.5,-0.25,416.0
92.0,439.0,0.5,-0.25,416.0
92.5,438.75,0.5,-0.25,416.0
93.0,438.5,0.5,-0.25,416.0
93.5,438.25,0.5,-0.25,416.0
94.0,438.0,0.5,-0.25,416.0
94.5,437.75,0.5,-0.25,416.0
95.0,437.5,0.5,-0.25,416.0
95.5,437.25,0.5,-0.25,416.0
96.0,437.0,0.5,-0.25,416.0
96.5,436.75,0.5,-0.25,416.0
97.0,436.5,0.5,-0.25,416.0
97.5,436.25,0.5,-0.25,416.0
98.0,436.0,0.5,-0.25,416.0
98.5,435.75,0.5,-0.25,416.0
99.0,435.5,0.5,-0.25,416.0
99.5,435.25,0.5,-0.25,416.0
100.0,435.0,0.5,-0.25,416.0
100.5,434.75,0.5,-0.25,416.0
101.0,434.5,0.5,-0.25,416.0
101.5,434.25,0.5,-0.25,416.0
102.0,434.0,0.5,-0.25,416.0
102.5,433.75,0.5,-0.25,416.0
103.0,433.5,0.5,-0.25,416.0
103.5,433.25,0.5,-0.25,416.0
104.0,433.0,0.5,-0.25,416.0
104.5,432.75,0.5,-0.25,416.0
105.0,432.5,0.5,-0.25,416.0
105.5,432.25,0.5,-0.25,416.0
106.0,432.0,0.5,-0.25,416.0
106.5,431.75,0.5,-0.25,416.0
107.0,431.5,0.5,-0.25,416.0
107.5,431.25,0.5,-0.25,416.0
108.0,431.0,0.5,-0.25,416.0
108.5,430.75,0.5,-0.25,416.0
109.0,430.5,0.5,-0.25,416.0
109.5,430.25,0.5,-0.25,416.0
110.0,430.0,0.5,-0.25,416.0
110.5,429.75,0.5,-0.25,416.0
111.0,429.5,0.5,-0.25,416.0
111.5,429.25,0.5,-0.25,416.0
112.0,429.0,0.5,-0.25,416.0
112.5,428.75,0.5,-0.25,416.0
113.0,428.5,0.5,-0.25,416.0
113.5,428.25,0.5,-0.25,416.0
114.0,428.0,0.5,-0.25,416.0
114.5,427.75,0.5,-0.25,416.0
115.0,427.5,0.5,-0.25,416.0
115.5,427.25,0.5,-0.25,416.0
116.0,427.0,0.5,-0.25,416.0
116.5,426.75,0.5,-0.25,416.0
117.0,426.5,0.5,-0.25,416.0
117.5,426.25,0.5,-0.25,416.0
118.0,426.0,0.5,-0.25,416.0
118.5,425.75,0.5,-0.25,416.0
119.0,425.5,0.5,-0.25,416.0
119.5,425.25,0.5,-0.25,416.0
120.0,425.0,0.5,-0.25,416.0
120.5,424.75,0.5,-0.25,416.0
121.0,424.5,0.5,-0.25,416.0
121.5,424.25,0.5,-0.25,416.0
122.0,424.0,0.5,-0.25,416.0
122.5,423.75,0.5,-0.25,416.0
123.0,423.5,0.5,-0.25,416.0
123.5,423.25,0.5,-0.25,416.0
124.0,423.0,0.5,-0.25,416.0
124.5,422.75,0.5,-0.25,416.0
125.0,422.5,0.5,-0.25,416.0
125.5,422.25,0.5,-0.25,416.0
126.0,422.0,0.5,-0.25,416.0
126.5,421.75,0.5,-0.25,416.0
127.0,421.5,0.5,-0.25,416.0
127.5,421.25,0.5,-0.25,416.0
128.0,421.0,0.5,-0.25,416.0
128.5,420.75,0.5,-0.25,416.0
129.0,420.5,0.5,-0.25,416.0
129.5,420.25,0.5,-0.25,416.0
130.0,420.0,0.5,-0.25,416.0
130.5,419.75,0.5,-0.25,416.0
131.0,419.5,0.5,-0.25,416.0
131.5,419.25,0.5,-0.25,416.0
132.0,419.0,0.5,-0.25,416.0
132.5,418.75,0.5,-0.25,416.0
133.0,418.5,0.5,-0.25,416.0
133.5,418.25,0.5,-0.25,416.0
134.0,418.0,0.5,-0.25,416.0
134.5,417.75,0.5,-0.25,416.0
135.0,417.5,0.5,-0.25,416.0
135.5,417.25,0.5,-0.25,416.0
136.0,417.0,0.5,-0.25,416.0
136.5,416.75,0.5,-0.25,416.0
137.0,416.5,0.5,-0.25,416.0
137.5,416.25,0.5,-0.25,416.0
138.0,416.0,0.5,-0.25,416.0
138.5,415.75,0.5,-0.25,416.0
139.0,415.5,0.5,-0.25,416.0
139.5,415.25,0.5,-0.25,416.0
140.0,415.0,0.5,-0.25,416.0
140.5,414.75,0.5,-0.25,416.0
141.0,414.5,0.5,-0.25,416.0
141.5,414.25,0.5,-0.25,416.0
142.0,414.0,0.5,-0.25,416.0
142.5,413.75,0.5,-0.25,416.0
143.0,413.5,0.5,-0.25,416.0
143.5,413.25,0.5,-0.25,416.0
144.0,413.0,0.5,-0.25,416.0
144.5,412.75,0.5,-0.25,416.0
145.0,412.5,0.5,-0.25,416.0
145.5,412.25,0.5,-0.25,416.0
146.0,412.0,0.5,-0.25,416.0
146.5,411.75,0.5,-0.25,416.0
147.0,411.5,0.5,-0.25,416.0
147.5,411.25,0.5,-0.25,416.0
148.0,411.0,0.5,-0.25,416.0
148.5,410.75,0.5,-0.25,416.0
149.0,410.5,0.5,-0.25,415.0
149.5,410.25,0.5,-0.25,414.0
150.0,410.0,0.5,-0.25,413.0
150.5,409.75,0.5,-0.25,412.0
151.0,409.5,0.5,-0.25,411.0
151.5,409.25,0.5,-0.25,410.0
152.0,409.0,0.5,-0.25,409.0
152.5,408.75,0.5,-0.25,408.0
153.0,408.5,0.5,-0.25,407.0
153.5,408.25,0.5,-0.25,406.0
154.0,408.0,0.5,-0.25,405.0
154.5,407.75,0.5,-0.25,404.0
155.0,407.5,0.5,-0.25,403.0
155.5,407.25,0.5,-0.25,402.0
156.0,407.0,0.5,-0.25,401.0
156.5,406.75,0.5,-0.25,400.0
157.0,406.5,0.5,-0.25,399.0
157.5,406.25,0.5,-0.25,398.0
158.0,406.0,0.5,-0.25,397.0
158.5,405.75,0.5,-0.25,396.0
159.0,405.5,0.5,-0.25,395.0
159.5,405.25,0.5,-0.25,394.0
160.0,405.0,0.5,-0.25,393.0
160.5,404.75,0.5,-0.25,392.0
161.0,404.5,0.5,-0.25,391.0
161.5,404.25,0.5,-0.25,390.0
162.0,404.0,0.5,-0.25,389.0
162.5,403.75,0.5,-0.25,388.0
163.0,403.5,0.5,-0.25,387.0
163.5,403.25,0.5,-0.25,386.0
164.0,403.0,0.5,-0.25,385.0
164.5,402.75,0.5,-0.25,384.0
165.0,402.5,0.5,-0.25,383.0
165.5,402.25,0.5,-0.25,382.0
166.0,402.0,0.5,-0.25,381.0
166.5,401.75,0.5,-0.25,380.0
167.0,401.5,0.5,-0.25,379.0
167.5,401.25,0.5,-0.25,378.0
168.0,401.0,0.5,-0.25,377.0
168.5,400.75,0.5,-0.25,376.0
169.0,400.5,0.5,-0.25,375.0
169.5,400.25,0.5,-0.25,374.0
170.0,400.0,0.5,-0.25,373.0
170.5,399.75,0.5,-0.25,372.0
171.0,399.5,0.5,-0.25,371.0
171.5,399.25,0.5,-0.25,370.0
172.0,399.0,0.5,-0.25,369.0
172.5,398.75,0.5,-0.25,368.0
173.0,398.5,0.5,-0.25,367.0
173.5,398.25,0.5,-0.25,366.0
174.0,398.0,0.5,-0.25,365.0
174.5,397.75,0.5,-0.25,364.0
175.0,397.5,0.5,-0.25,363.0
175.5,397.25,0.5,-0.25,362.0
176.0,397.0,0.5,-0.25,361.0
176.5,396.75,0.5,-0.25,360.0
177.0,396.5,0.5,-0.25,359.0
177.5,396.25,0.5,-0.25,358.0
178.0,396.0,0.5,-0.25,357.0
178.5,395.75,0.5,-0.25,356.0
179.0,395.5,0.5,-0.25,355.0
179.5,395.25,0.5,-0.25,354.0
180.0,395.0,0.5,-0.25,353.0
180.5,394.75,0.5,-0.25,352.0
181.0,394.5,0.5,-0.25,351.0
181.5,394.25,0.5,-0.25,350.0
182.0,394.0,0.5,-0.25,349.0
182.5,393.75,0.5,-0.25,348.0
183.0,393.5,0.5,-0.25,347.0
183.5,393.25,0.5,-0.25,346.0
184.0,393.0,0.5,-0.25,345.0
184.5,392.75,0.5,-0.25,344.0
